invoice_id,po_id,delivery_id,supplier_id,invoice_date,due_date,amount_pkr,payment_terms_days
INV-001497,PO-001517,DEL-001497,SUP-005,2025-04-18,2025-05-02,239793.84,14
INV-001498,PO-001518,DEL-001498,SUP-005,2025-04-20,2025-05-04,213465.24,14
INV-001499,PO-001519,DEL-001499,SUP-005,2025-04-20,2025-05-04,266664.33,14
INV-001500,PO-001520,DEL-001500,SUP-005,2025-04-22,2025-05-06,180159.91,14
INV-001501,PO-001521,DEL-001501,SUP-005,2025-04-25,2025-05-09,207856.54,14
INV-001502,PO-001522,DEL-001502,SUP-005,2025-04-28,2025-05-12,267599.35,14
INV-001503,PO-001523,DEL-001503,SUP-005,2025-05-01,2025-05-15,215435.89,14
INV-001504,PO-001524,DEL-001504,SUP-005,2025-05-01,2025-05-15,214698.47,14
INV-001505,PO-001525,DEL-001505,SUP-005,2025-05-04,2025-05-18,289436.09,14
INV-001506,PO-001526,DEL-001506,SUP-005,2025-05-06,2025-05-20,223814.49,14
INV-001507,PO-001527,DEL-001507,SUP-005,2025-05-07,2025-05-21,156990.71,14
INV-001508,PO-001528,DEL-001508,SUP-005,2025-05-11,2025-05-25,226778.29,14
INV-001509,PO-001529,DEL-001509,SUP-005,2025-05-11,2025-05-25,265774.89,14
INV-001510,PO-001530,DEL-001510,SUP-005,2025-05-14,2025-05-28,169194.6,14
INV-001511,PO-001531,DEL-001511,SUP-005,2025-05-15,2025-05-29,208747.82,14
INV-001512,PO-001533,DEL-001512,SUP-005,2025-05-20,2025-06-03,241615.33,14
INV-001513,PO-001534,DEL-001513,SUP-005,2025-05-20,2025-06-03,161212.68,14
INV-001514,PO-001535,DEL-001514,SUP-005,2025-05-24,2025-06-07,241773.61,14
INV-001515,PO-001536,DEL-001515,SUP-005,2025-05-25,2025-06-08,242623.97,14
INV-001516,PO-001537,DEL-001516,SUP-005,2025-05-26,2025-06-09,176693.08,14
INV-001517,PO-001538,DEL-001517,SUP-005,2025-05-30,2025-06-13,170286.34,14
INV-001518,PO-001539,DEL-001518,SUP-005,2025-06-05,2025-06-19,181956.29,14
INV-001519,PO-001540,DEL-001519,SUP-005,2025-06-06,2025-06-20,248922.59,14
INV-001520,PO-001541,DEL-001520,SUP-005,2025-06-06,2025-06-20,169028.8,14
INV-001521,PO-001542,DEL-001521,SUP-005,2025-06-09,2025-06-23,222721.73,14
INV-001522,PO-001543,DEL-001522,SUP-005,2025-06-13,2025-06-27,251768.44,14
INV-001523,PO-001544,DEL-001523,SUP-005,2025-06-09,2025-06-23,170513.19,14
INV-001524,PO-001545,DEL-001524,SUP-005,2025-06-11,2025-06-25,223719.26,14
INV-001525,PO-001546,DEL-001525,SUP-005,2025-06-14,2025-06-28,170408.99,14
INV-001526,PO-001547,DEL-001526,SUP-005,2025-06-17,2025-07-01,250527.87,14
INV-001527,PO-001548,DEL-001527,SUP-005,2025-06-19,2025-07-03,156912.41,14
INV-001528,PO-001549,DEL-001528,SUP-005,2025-06-23,2025-07-07,231206.48,14
INV-001529,PO-001550,DEL-001529,SUP-005,2025-06-23,2025-07-07,235591.98,14
INV-001530,PO-001551,DEL-001530,SUP-005,2025-06-23,2025-07-07,188519.8,14
INV-001531,PO-001552,DEL-001531,SUP-005,2025-06-28,2025-07-12,209205.39,14
INV-001532,PO-001553,DEL-001532,SUP-005,2025-06-30,2025-07-14,191135.4,14
INV-001533,PO-001554,DEL-001533,SUP-005,2025-06-30,2025-07-14,205831.25,14
INV-001534,PO-001555,DEL-001534,SUP-005,2025-07-03,2025-07-17,71909.32,14
INV-001535,PO-001556,DEL-001535,SUP-005,2025-01-05,2025-01-19,34663.63,14
INV-001536,PO-001557,DEL-001536,SUP-005,2025-01-06,2025-01-20,25240.89,14
INV-001537,PO-001558,DEL-001537,SUP-005,2025-01-07,2025-01-21,22325.28,14
INV-001538,PO-001559,DEL-001538,SUP-005,2025-01-11,2025-01-25,30288.07,14
INV-001539,PO-001560,DEL-001539,SUP-005,2025-01-10,2025-01-24,27378.13,14
INV-001540,PO-001561,DEL-001540,SUP-005,2025-01-12,2025-01-26,29258.42,14
INV-001541,PO-001562,DEL-001541,SUP-005,2025-01-17,2025-01-31,16660.84,14
INV-001542,PO-001563,DEL-001542,SUP-005,2025-01-17,2025-01-31,31164.68,14
INV-001543,PO-001564,DEL-001543,SUP-005,2025-01-20,2025-02-03,26678.57,14
INV-001544,PO-001565,DEL-001544,SUP-005,2025-01-21,2025-02-04,22768.58,14
INV-001545,PO-001566,DEL-001545,SUP-005,2025-01-23,2025-02-06,21641.17,14
INV-001546,PO-001567,DEL-001546,SUP-005,2025-01-26,2025-02-09,23222.89,14
INV-001547,PO-001568,DEL-001547,SUP-005,2025-01-27,2025-02-10,21349.84,14
INV-001548,PO-001569,DEL-001548,SUP-005,2025-01-28,2025-02-11,16918.22,14
INV-001549,PO-001570,DEL-001549,SUP-005,2025-01-31,2025-02-14,25482.15,14
INV-001550,PO-001571,DEL-001550,SUP-005,2025-02-02,2025-02-16,25776.37,14
INV-001551,PO-001572,DEL-001551,SUP-005,2025-02-03,2025-02-17,24543.01,14
INV-001552,PO-001573,DEL-001552,SUP-005,2025-02-05,2025-02-19,30394.25,14
INV-001553,PO-001574,DEL-001553,SUP-005,2025-02-10,2025-02-24,23946.26,14
INV-001554,PO-001575,DEL-001554,SUP-005,2025-02-12,2025-02-26,28151.79,14
INV-001555,PO-001576,DEL-001555,SUP-005,2025-02-13,2025-02-27,18452.09,14
INV-001556,PO-001577,DEL-001556,SUP-005,2025-02-14,2025-02-28,27557.65,14
INV-001557,PO-001578,DEL-001557,SUP-005,2025-02-16,2025-03-02,34080.86,14
INV-001558,PO-001579,DEL-001558,SUP-005,2025-02-19,2025-03-05,25852.99,14
INV-001559,PO-001580,DEL-001559,SUP-005,2025-02-20,2025-03-06,29652.29,14
INV-001560,PO-001581,DEL-001560,SUP-005,2025-02-23,2025-03-09,28419.87,14
INV-001561,PO-001582,DEL-001561,SUP-005,2025-02-23,2025-03-09,33595.04,14
INV-001562,PO-001583,DEL-001562,SUP-005,2025-02-27,2025-03-13,17207.31,14
INV-001563,PO-001584,DEL-001563,SUP-005,2025-03-04,2025-03-18,27396.89,14
INV-001564,PO-001585,DEL-001564,SUP-005,2025-03-06,2025-03-20,35272.9,14
INV-001565,PO-001586,DEL-001565,SUP-005,2025-03-04,2025-03-18,31622.83,14
INV-001566,PO-001587,DEL-001566,SUP-005,2025-03-05,2025-03-19,28125.08,14
INV-001567,PO-001588,DEL-001567,SUP-005,2025-03-10,2025-03-24,39523.94,14
INV-001568,PO-001589,DEL-001568,SUP-005,2025-03-11,2025-03-25,39573.94,14
INV-001569,PO-001590,DEL-001569,SUP-005,2025-03-12,2025-03-26,29888.02,14
INV-001570,PO-001591,DEL-001570,SUP-005,2025-03-15,2025-03-29,42823.72,14
INV-001571,PO-001592,DEL-001571,SUP-005,2025-03-16,2025-03-30,39344.08,14
INV-001572,PO-001593,DEL-001572,SUP-005,2025-03-18,2025-04-01,32838.61,14
INV-001573,PO-001594,DEL-001573,SUP-005,2025-03-20,2025-04-03,29839.14,14
INV-001574,PO-001595,DEL-001574,SUP-005,2025-03-23,2025-04-06,35921.25,14
INV-001575,PO-001596,DEL-001575,SUP-005,2025-03-26,2025-04-09,35371.0,14
INV-001576,PO-001597,DEL-001576,SUP-005,2025-03-25,2025-04-08,25423.9,14
INV-001577,PO-001598,DEL-001577,SUP-005,2025-03-29,2025-04-12,36342.31,14
INV-001578,PO-001599,DEL-001578,SUP-005,2025-03-29,2025-04-12,32781.55,14
INV-001579,PO-001600,DEL-001579,SUP-005,2025-04-01,2025-04-15,29529.56,14
INV-001580,PO-001601,DEL-001580,SUP-005,2025-04-02,2025-04-16,42507.7,14
INV-001581,PO-001602,DEL-001581,SUP-005,2025-04-06,2025-04-20,22126.36,14
INV-001582,PO-001603,DEL-001582,SUP-005,2025-04-07,2025-04-21,33507.78,14
INV-001583,PO-001604,DEL-001583,SUP-005,2025-04-09,2025-04-23,22983.49,14
INV-001584,PO-001605,DEL-001584,SUP-005,2025-04-11,2025-04-25,37317.18,14
INV-001585,PO-001606,DEL-001585,SUP-005,2025-04-14,2025-04-28,30161.13,14
INV-001586,PO-001607,DEL-001586,SUP-005,2025-04-14,2025-04-28,27129.31,14
INV-001587,PO-001608,DEL-001587,SUP-005,2025-04-18,2025-05-02,34104.32,14
INV-001588,PO-001609,DEL-001588,SUP-005,2025-04-18,2025-05-02,28245.35,14
INV-001589,PO-001610,DEL-001589,SUP-005,2025-04-22,2025-05-06,35765.42,14
INV-001590,PO-001611,DEL-001590,SUP-005,2025-04-22,2025-05-06,16779.61,14
INV-001591,PO-001612,DEL-001591,SUP-005,2025-04-26,2025-05-10,34331.52,14
INV-001592,PO-001613,DEL-001592,SUP-005,2025-04-27,2025-05-11,35207.45,14
INV-001593,PO-001614,DEL-001593,SUP-005,2025-04-30,2025-05-14,26274.8,14
INV-001594,PO-001615,DEL-001594,SUP-005,2025-05-02,2025-05-16,28340.84,14
INV-001595,PO-001616,DEL-001595,SUP-005,2025-05-02,2025-05-16,36107.78,14
INV-001596,PO-001617,DEL-001596,SUP-005,2025-05-04,2025-05-18,33369.0,14
INV-001597,PO-001618,DEL-001597,SUP-005,2025-05-07,2025-05-21,20734.89,14
INV-001598,PO-001619,DEL-001598,SUP-005,2025-05-10,2025-05-24,27701.21,14
INV-001599,PO-001620,DEL-001599,SUP-005,2025-05-13,2025-05-27,26582.92,14
INV-001600,PO-001621,DEL-001600,SUP-005,2025-05-12,2025-05-26,22593.85,14
INV-001601,PO-001622,DEL-001601,SUP-005,2025-05-18,2025-06-01,22818.94,14
INV-001602,PO-001623,DEL-001602,SUP-005,2025-05-16,2025-05-30,27312.35,14
INV-001603,PO-001624,DEL-001603,SUP-005,2025-05-19,2025-06-02,22672.57,14
INV-001604,PO-001625,DEL-001604,SUP-005,2025-05-21,2025-06-04,17636.54,14
INV-001605,PO-001626,DEL-001605,SUP-005,2025-05-23,2025-06-06,29612.23,14
INV-001606,PO-001627,DEL-001606,SUP-005,2025-05-26,2025-06-09,38478.31,14
INV-001607,PO-001628,DEL-001607,SUP-005,2025-05-28,2025-06-11,19651.15,14
INV-001608,PO-001629,DEL-001608,SUP-005,2025-05-30,2025-06-13,22793.94,14
INV-001609,PO-001630,DEL-001609,SUP-005,2025-05-30,2025-06-13,22155.6,14
INV-001610,PO-001631,DEL-001610,SUP-005,2025-06-02,2025-06-16,27519.87,14
INV-001611,PO-001632,DEL-001611,SUP-005,2025-06-04,2025-06-18,22524.63,14
INV-001612,PO-001633,DEL-001612,SUP-005,2025-06-09,2025-06-23,28214.14,14
INV-001613,PO-001634,DEL-001613,SUP-005,2025-06-07,2025-06-21,30542.55,14
INV-001614,PO-001635,DEL-001614,SUP-005,2025-06-11,2025-06-25,23039.06,14
INV-001615,PO-001636,DEL-001615,SUP-005,2025-06-15,2025-06-29,32424.92,14
INV-001616,PO-001637,DEL-001616,SUP-005,2025-06-13,2025-06-27,22115.92,14
INV-001617,PO-001638,DEL-001617,SUP-005,2025-06-17,2025-07-01,30937.55,14
INV-001618,PO-001639,DEL-001618,SUP-005,2025-06-17,2025-07-01,19819.25,14
INV-001619,PO-001640,DEL-001619,SUP-005,2025-06-21,2025-07-05,24648.69,14
INV-001620,PO-001641,DEL-001620,SUP-005,2025-06-23,2025-07-07,28466.17,14
INV-001621,PO-001642,DEL-001621,SUP-005,2025-06-26,2025-07-10,23665.2,14
INV-001622,PO-001643,DEL-001622,SUP-005,2025-06-27,2025-07-11,22364.82,14
INV-001623,PO-001644,DEL-001623,SUP-005,2025-06-28,2025-07-12,31498.71,14
INV-001624,PO-001645,DEL-001624,SUP-005,2025-06-29,2025-07-13,26573.96,14
INV-001625,PO-001646,DEL-001625,SUP-005,2025-07-02,2025-07-16,10389.17,14
INV-001626,PO-001647,DEL-001626,SUP-005,2025-01-02,2025-01-16,54513.26,14
INV-001627,PO-001648,DEL-001627,SUP-005,2025-01-04,2025-01-18,65983.72,14
INV-001628,PO-001649,DEL-001628,SUP-005,2025-01-07,2025-01-21,48811.87,14
INV-001629,PO-001650,DEL-001629,SUP-005,2025-01-08,2025-01-22,33781.78,14
INV-001630,PO-001651,DEL-001630,SUP-005,2025-01-10,2025-01-24,51692.07,14
INV-001631,PO-001652,DEL-001631,SUP-005,2025-01-16,2025-01-30,60579.8,14
INV-001632,PO-001653,DEL-001632,SUP-005,2025-01-14,2025-01-28,32307.17,14
INV-001633,PO-001654,DEL-001633,SUP-005,2025-01-17,2025-01-31,50240.81,14
INV-001634,PO-001655,DEL-001634,SUP-005,2025-01-18,2025-02-01,67650.05,14
INV-001635,PO-001656,DEL-001635,SUP-005,2025-01-20,2025-02-03,49211.91,14
INV-001636,PO-001657,DEL-001636,SUP-005,2025-01-22,2025-02-05,40170.3,14
INV-001637,PO-001658,DEL-001637,SUP-005,2025-01-25,2025-02-08,63753.0,14
INV-001638,PO-001659,DEL-001638,SUP-005,2025-01-28,2025-02-11,69567.82,14
INV-001639,PO-001660,DEL-001639,SUP-005,2025-01-28,2025-02-11,41030.21,14
INV-001640,PO-001661,DEL-001640,SUP-005,2025-01-31,2025-02-14,51405.0,14
INV-001641,PO-001662,DEL-001641,SUP-005,2025-02-03,2025-02-17,54747.63,14
INV-001642,PO-001663,DEL-001642,SUP-005,2025-02-05,2025-02-19,43601.78,14
INV-001643,PO-001664,DEL-001643,SUP-005,2025-02-06,2025-02-20,42853.95,14
INV-001644,PO-001665,DEL-001644,SUP-005,2025-02-08,2025-02-22,53947.47,14
INV-001645,PO-001666,DEL-001645,SUP-005,2025-02-11,2025-02-25,66289.47,14
INV-001646,PO-001667,DEL-001646,SUP-005,2025-02-13,2025-02-27,37259.37,14
INV-001647,PO-001668,DEL-001647,SUP-005,2025-02-15,2025-03-01,35336.85,14
INV-001648,PO-001669,DEL-001648,SUP-005,2025-02-19,2025-03-05,57599.7,14
INV-001649,PO-001670,DEL-001649,SUP-005,2025-02-17,2025-03-03,40788.66,14
INV-001650,PO-001671,DEL-001650,SUP-005,2025-02-20,2025-03-06,43564.64,14
INV-001651,PO-001672,DEL-001651,SUP-005,2025-02-25,2025-03-11,54813.13,14
INV-001652,PO-001673,DEL-001652,SUP-005,2025-02-28,2025-03-14,67235.7,14
INV-001653,PO-001674,DEL-001653,SUP-005,2025-02-26,2025-03-12,32503.95,14
INV-001654,PO-001675,DEL-001654,SUP-005,2025-03-02,2025-03-16,38286.06,14
INV-001655,PO-001676,DEL-001655,SUP-005,2025-03-02,2025-03-16,76167.29,14
INV-001656,PO-001677,DEL-001656,SUP-005,2025-03-05,2025-03-19,62743.79,14
INV-001657,PO-001678,DEL-001657,SUP-005,2025-03-06,2025-03-20,44887.86,14
INV-001658,PO-001679,DEL-001658,SUP-005,2025-03-08,2025-03-22,63296.23,14
INV-001659,PO-001680,DEL-001659,SUP-005,2025-03-15,2025-03-29,62398.55,14
INV-001660,PO-001682,DEL-001660,SUP-005,2025-03-15,2025-03-29,53434.19,14
INV-001661,PO-001683,DEL-001661,SUP-005,2025-03-17,2025-03-31,83258.32,14
INV-001662,PO-001684,DEL-001662,SUP-005,2025-03-19,2025-04-02,52731.57,14
INV-001663,PO-001685,DEL-001663,SUP-005,2025-03-20,2025-04-03,45147.16,14
INV-001664,PO-001686,DEL-001664,SUP-005,2025-03-24,2025-04-07,79029.86,14
INV-001665,PO-001687,DEL-001665,SUP-005,2025-03-25,2025-04-08,86872.82,14
INV-001666,PO-001688,DEL-001666,SUP-005,2025-03-27,2025-04-10,48109.55,14
INV-001667,PO-001689,DEL-001667,SUP-005,2025-03-29,2025-04-12,47594.5,14
INV-001668,PO-001690,DEL-001668,SUP-005,2025-03-30,2025-04-13,77761.41,14
INV-001669,PO-001691,DEL-001669,SUP-005,2025-04-02,2025-04-16,51080.34,14
INV-001670,PO-001692,DEL-001670,SUP-005,2025-04-04,2025-04-18,68333.72,14
INV-001671,PO-001693,DEL-001671,SUP-005,2025-04-05,2025-04-19,54488.39,14
INV-001672,PO-001694,DEL-001672,SUP-005,2025-04-06,2025-04-20,58870.31,14
INV-001673,PO-001695,DEL-001673,SUP-005,2025-04-08,2025-04-22,32422.95,14
INV-001674,PO-001696,DEL-001674,SUP-005,2025-04-11,2025-04-25,55785.08,14
INV-001675,PO-001697,DEL-001675,SUP-005,2025-04-15,2025-04-29,75956.94,14
INV-001676,PO-001698,DEL-001676,SUP-005,2025-04-14,2025-04-28,57190.42,14
INV-001677,PO-001699,DEL-001677,SUP-005,2025-04-18,2025-05-02,51828.62,14
INV-001678,PO-001700,DEL-001678,SUP-005,2025-04-21,2025-05-05,50217.51,14
INV-001679,PO-001701,DEL-001679,SUP-005,2025-04-20,2025-05-04,73616.47,14
INV-001680,PO-001702,DEL-001680,SUP-005,2025-04-23,2025-05-07,40436.43,14
INV-001681,PO-001703,DEL-001681,SUP-005,2025-04-30,2025-05-14,49207.19,14
INV-001682,PO-001704,DEL-001682,SUP-005,2025-04-27,2025-05-11,66600.71,14
INV-001683,PO-001705,DEL-001683,SUP-005,2025-05-01,2025-05-15,61268.46,14
INV-001684,PO-001706,DEL-001684,SUP-005,2025-05-04,2025-05-18,46341.18,14
INV-001685,PO-001707,DEL-001685,SUP-005,2025-05-05,2025-05-19,55830.28,14
INV-001686,PO-001708,DEL-001686,SUP-005,2025-05-06,2025-05-20,60594.65,14
INV-001687,PO-001709,DEL-001687,SUP-005,2025-05-09,2025-05-23,48546.07,14
INV-001688,PO-001710,DEL-001688,SUP-005,2025-05-09,2025-05-23,43894.64,14
INV-001689,PO-001711,DEL-001689,SUP-005,2025-05-13,2025-05-27,74428.67,14
INV-001690,PO-001712,DEL-001690,SUP-005,2025-05-16,2025-05-30,56242.04,14
INV-001691,PO-001713,DEL-001691,SUP-005,2025-05-14,2025-05-28,40993.42,14
INV-001692,PO-001714,DEL-001692,SUP-005,2025-05-16,2025-05-30,51258.83,14
INV-001693,PO-001715,DEL-001693,SUP-005,2025-05-21,2025-06-04,66735.32,14
INV-001694,PO-001716,DEL-001694,SUP-005,2025-05-20,2025-06-03,34010.55,14
INV-001695,PO-001717,DEL-001695,SUP-005,2025-05-23,2025-06-06,36333.97,14
INV-001696,PO-001718,DEL-001696,SUP-005,2025-05-25,2025-06-08,63972.69,14
INV-001697,PO-001719,DEL-001697,SUP-005,2025-05-26,2025-06-09,49380.55,14
INV-001698,PO-001720,DEL-001698,SUP-005,2025-05-28,2025-06-11,33233.54,14
INV-001699,PO-001721,DEL-001699,SUP-005,2025-06-01,2025-06-15,59444.68,14
INV-001700,PO-001722,DEL-001700,SUP-005,2025-06-01,2025-06-15,70242.65,14
INV-001701,PO-001723,DEL-001701,SUP-005,2025-06-06,2025-06-20,38174.66,14
INV-001702,PO-001724,DEL-001702,SUP-005,2025-06-06,2025-06-20,46744.31,14
INV-001703,PO-001725,DEL-001703,SUP-005,2025-06-11,2025-06-25,70588.9,14
INV-001704,PO-001726,DEL-001704,SUP-005,2025-06-12,2025-06-26,42426.12,14
INV-001705,PO-001727,DEL-001705,SUP-005,2025-06-11,2025-06-25,34025.97,14
INV-001706,PO-001728,DEL-001706,SUP-005,2025-06-13,2025-06-27,55502.02,14
INV-001707,PO-001729,DEL-001707,SUP-005,2025-06-17,2025-07-01,66592.04,14
INV-001708,PO-001730,DEL-001708,SUP-005,2025-06-19,2025-07-03,40710.25,14
INV-001709,PO-001731,DEL-001709,SUP-005,2025-06-22,2025-07-06,40003.21,14
INV-001710,PO-001732,DEL-001710,SUP-005,2025-06-23,2025-07-07,74359.52,14
INV-001711,PO-001733,DEL-001711,SUP-005,2025-06-25,2025-07-09,49691.51,14
INV-001712,PO-001734,DEL-001712,SUP-005,2025-06-25,2025-07-09,40956.94,14
INV-001713,PO-001735,DEL-001713,SUP-005,2025-07-04,2025-07-18,51412.67,14
INV-001714,PO-001736,DEL-001714,SUP-005,2025-07-01,2025-07-15,58806.33,14
INV-001715,PO-001737,DEL-001715,SUP-005,2025-07-03,2025-07-17,16636.34,14
INV-001716,PO-001738,DEL-001716,SUP-006,2025-01-05,2025-02-04,2295282.68,30
INV-001717,PO-001739,DEL-001717,SUP-006,2025-01-08,2025-02-07,1839049.63,30
INV-001718,PO-001740,DEL-001718,SUP-006,2025-01-11,2025-02-10,2474823.95,30
INV-001719,PO-001741,DEL-001719,SUP-006,2025-01-17,2025-02-16,1948412.81,30
INV-001720,PO-001742,DEL-001720,SUP-006,2025-01-20,2025-02-19,2297403.81,30
INV-001721,PO-001743,DEL-001721,SUP-006,2025-01-29,2025-02-28,2114612.8,30
INV-001722,PO-001744,DEL-001722,SUP-006,2025-01-29,2025-02-28,1897537.59,30
INV-001723,PO-001745,DEL-001723,SUP-006,2025-02-01,2025-03-03,2008087.27,30
INV-001724,PO-001746,DEL-001724,SUP-006,2025-02-08,2025-03-10,2222106.04,30
INV-001725,PO-001747,DEL-001725,SUP-006,2025-02-08,2025-03-10,1989711.06,30
INV-001726,PO-001748,DEL-001726,SUP-006,2025-02-12,2025-03-14,2080120.56,30
INV-001727,PO-001749,DEL-001727,SUP-006,2025-02-18,2025-03-20,2166456.98,30
INV-001728,PO-001750,DEL-001728,SUP-006,2025-02-21,2025-03-23,2084129.12,30
INV-001729,PO-001751,DEL-001729,SUP-006,2025-02-24,2025-03-26,1865932.89,30
INV-001730,PO-001752,DEL-001730,SUP-006,2025-03-03,2025-04-02,2562708.44,30
INV-001731,PO-001753,DEL-001731,SUP-006,2025-03-05,2025-04-04,2722948.21,30
INV-001732,PO-001754,DEL-001732,SUP-006,2025-03-09,2025-04-08,2839626.39,30
INV-001733,PO-001755,DEL-001733,SUP-006,2025-03-13,2025-04-12,2595955.43,30
INV-001734,PO-001756,DEL-001734,SUP-006,2025-03-17,2025-04-16,2382019.73,30
INV-001735,PO-001757,DEL-001735,SUP-006,2025-03-23,2025-04-22,2847905.61,30
INV-001736,PO-001758,DEL-001736,SUP-006,2025-03-26,2025-04-25,2516611.9,30
INV-001737,PO-001759,DEL-001737,SUP-006,2025-03-30,2025-04-29,3257649.27,30
INV-001738,PO-001761,DEL-001738,SUP-006,2025-04-10,2025-05-10,2296477.96,30
INV-001739,PO-001762,DEL-001739,SUP-006,2025-04-15,2025-05-15,1936285.51,30
INV-001740,PO-001763,DEL-001740,SUP-006,2025-04-14,2025-05-14,2506194.19,30
INV-001741,PO-001764,DEL-001741,SUP-006,2025-04-23,2025-05-23,2386196.79,30
INV-001742,PO-001765,DEL-001742,SUP-006,2025-04-27,2025-05-27,2356493.2,30
INV-001743,PO-001766,DEL-001743,SUP-006,2025-04-27,2025-05-27,2730450.82,30
INV-001744,PO-001767,DEL-001744,SUP-006,2025-04-29,2025-05-29,2314658.51,30
INV-001745,PO-001768,DEL-001745,SUP-006,2025-05-03,2025-06-02,2548388.68,30
INV-001746,PO-001769,DEL-001746,SUP-006,2025-05-09,2025-06-08,2333222.67,30
INV-001747,PO-001770,DEL-001747,SUP-006,2025-05-12,2025-06-11,2251736.43,30
INV-001748,PO-001771,DEL-001748,SUP-006,2025-05-16,2025-06-15,2321107.42,30
INV-001749,PO-001772,DEL-001749,SUP-006,2025-05-22,2025-06-21,1667966.48,30
INV-001750,PO-001773,DEL-001750,SUP-006,2025-05-24,2025-06-23,2441314.0,30
INV-001751,PO-001774,DEL-001751,SUP-006,2025-05-27,2025-06-26,2060252.07,30
INV-001752,PO-001775,DEL-001752,SUP-006,2025-06-01,2025-07-01,2371071.57,30
INV-001753,PO-001776,DEL-001753,SUP-006,2025-06-06,2025-07-06,1981604.0,30
INV-001754,PO-001777,DEL-001754,SUP-006,2025-06-09,2025-07-09,2238622.64,30
INV-001755,PO-001778,DEL-001755,SUP-006,2025-06-12,2025-07-12,2204268.57,30
INV-001756,PO-001779,DEL-001756,SUP-006,2025-06-17,2025-07-17,1943030.24,30
INV-001757,PO-001780,DEL-001757,SUP-006,2025-06-22,2025-07-22,2252407.05,30
INV-001758,PO-001781,DEL-001758,SUP-006,2025-06-25,2025-07-25,1912795.33,30
INV-001759,PO-001782,DEL-001759,SUP-006,2025-07-03,2025-08-02,2398086.45,30
INV-001760,PO-001783,DEL-001760,SUP-006,2025-07-03,2025-08-02,401000.69,30
INV-001761,PO-001784,DEL-001761,SUP-010,2025-01-10,2025-02-24,4820235.83,45
INV-001762,PO-001785,DEL-001762,SUP-010,2025-01-17,2025-03-03,5038322.2,45
INV-001763,PO-001786,DEL-001763,SUP-010,2025-01-26,2025-03-12,4742388.37,45
INV-001764,PO-001787,DEL-001764,SUP-010,2025-02-05,2025-03-22,4620949.89,45
INV-001765,PO-001788,DEL-001765,SUP-010,2025-02-15,2025-04-01,4793923.95,45
INV-001766,PO-001789,DEL-001766,SUP-010,2025-02-24,2025-04-10,5233433.41,45
INV-001767,PO-001790,DEL-001767,SUP-010,2025-03-06,2025-04-20,6090658.78,45
INV-001768,PO-001791,DEL-001768,SUP-010,2025-03-20,2025-05-04,6444571.11,45
INV-001769,PO-001792,DEL-001769,SUP-010,2025-03-28,2025-05-12,6566552.01,45
INV-001770,PO-001793,DEL-001770,SUP-010,2025-04-07,2025-05-22,5125597.82,45
INV-001771,PO-001794,DEL-001771,SUP-010,2025-04-17,2025-06-01,5910553.96,45
INV-001772,PO-001795,DEL-001772,SUP-010,2025-05-01,2025-06-15,5163027.82,45
INV-001773,PO-001796,DEL-001773,SUP-010,2025-05-05,2025-06-19,6213677.06,45
INV-001774,PO-001797,DEL-001774,SUP-010,2025-05-17,2025-07-01,4919072.74,45
INV-001775,PO-001798,DEL-001775,SUP-010,2025-05-28,2025-07-12,5088080.73,45
INV-001776,PO-001799,DEL-001776,SUP-010,2025-06-06,2025-07-21,5095635.5,45
INV-001777,PO-001800,DEL-001777,SUP-010,2025-06-15,2025-07-30,5081303.64,45
INV-001778,PO-001801,DEL-001778,SUP-010,2025-06-24,2025-08-08,5100699.62,45
INV-001779,PO-001802,DEL-001779,SUP-010,2025-07-05,2025-08-19,415262.96,45
INV-001780,PO-001803,DEL-001780,SUP-010,2025-01-06,2025-02-20,484811.22,45
INV-001781,PO-001804,DEL-001781,SUP-010,2025-01-18,2025-03-04,502489.42,45
INV-001782,PO-001805,DEL-001782,SUP-010,2025-01-27,2025-03-13,441706.07,45
INV-001783,PO-001806,DEL-001783,SUP-010,2025-02-06,2025-03-23,502731.6,45
INV-001784,PO-001807,DEL-001784,SUP-010,2025-02-17,2025-04-03,422258.65,45
INV-001785,PO-001808,DEL-001785,SUP-010,2025-03-02,2025-04-16,470715.72,45
INV-001786,PO-001809,DEL-001786,SUP-010,2025-03-07,2025-04-21,571804.44,45
INV-001787,PO-001810,DEL-001787,SUP-010,2025-03-18,2025-05-02,641062.58,45
INV-001788,PO-001811,DEL-001788,SUP-010,2025-03-27,2025-05-11,615317.37,45
INV-001789,PO-001812,DEL-001789,SUP-010,2025-04-05,2025-05-20,503834.47,45
INV-001790,PO-001813,DEL-001790,SUP-010,2025-04-17,2025-06-01,592912.07,45
INV-001791,PO-001814,DEL-001791,SUP-010,2025-04-27,2025-06-11,513802.21,45
INV-001792,PO-001815,DEL-001792,SUP-010,2025-05-14,2025-06-28,557972.46,45
INV-001793,PO-001816,DEL-001793,SUP-010,2025-05-17,2025-07-01,450962.58,45
INV-001794,PO-001817,DEL-001794,SUP-010,2025-05-29,2025-07-13,467963.87,45
INV-001795,PO-001818,DEL-001795,SUP-010,2025-06-07,2025-07-22,473683.07,45
INV-001796,PO-001819,DEL-001796,SUP-010,2025-06-16,2025-07-31,439178.8,45
INV-001797,PO-001820,DEL-001797,SUP-010,2025-06-24,2025-08-08,516060.17,45
