payment_id,invoice_id,supplier_id,payment_date,amount_pkr,days_vs_due
PAY-002069,INV-002069,SUP-004,2025-05-24,643631.74,0
PAY-002070,INV-002070,SUP-004,2025-05-23,414187.94,-1
PAY-002071,INV-002071,SUP-004,2025-05-26,455707.52,-1
PAY-002072,INV-002072,SUP-004,2025-05-25,575068.7,-1
PAY-002073,INV-002073,SUP-004,2025-05-30,468088.22,0
PAY-002074,INV-002074,SUP-004,2025-06-05,441332.82,1
PAY-002075,INV-002075,SUP-004,2025-06-01,551284.91,-1
PAY-002076,INV-002076,SUP-004,2025-06-03,538887.0,-1
PAY-002077,INV-002077,SUP-004,2025-06-07,370688.66,1
PAY-002078,INV-002078,SUP-004,2025-06-04,391252.14,-4
PAY-002079,INV-002079,SUP-004,2025-06-13,582310.79,4
PAY-002080,INV-002080,SUP-004,2025-06-19,487903.92,8
PAY-002081,INV-002081,SUP-004,2025-06-19,435451.53,5
PAY-002082,INV-002082,SUP-004,2025-06-24,490440.1,9
PAY-002083,INV-002083,SUP-004,2025-06-18,513633.36,1
PAY-002084,INV-002084,SUP-004,2025-06-19,299063.05,-1
PAY-002085,INV-002085,SUP-004,2025-07-04,399701.64,11
PAY-002086,INV-002086,SUP-004,2025-06-30,496640.93,6
PAY-002087,INV-002087,SUP-004,2025-06-25,378988.92,0
PAY-002088,INV-002088,SUP-004,2025-06-27,356941.12,0
PAY-002089,INV-002089,SUP-004,2025-06-29,455481.95,-1
PAY-002090,INV-002090,SUP-004,2025-07-10,496565.76,9
PAY-002091,INV-002091,SUP-004,2025-07-06,337053.46,2
PAY-002092,INV-002092,SUP-004,2025-07-17,370027.58,11
PAY-002093,INV-002093,SUP-004,2025-07-09,515147.24,-1
PAY-002094,INV-002094,SUP-004,2025-07-19,407276.64,8
PAY-002095,INV-002095,SUP-004,2025-07-13,354920.28,0
PAY-002096,INV-002096,SUP-004,2025-07-21,464122.87,1
PAY-002097,INV-002097,SUP-004,2025-07-18,499610.23,1
PAY-002098,INV-002098,SUP-004,2025-07-18,366886.81,-1
PAY-002099,INV-002099,SUP-004,2025-07-27,387994.04,7
PAY-002100,INV-002100,SUP-004,2025-07-24,578150.69,2
PAY-002101,INV-002101,SUP-004,2025-07-23,439558.69,-1
PAY-002102,INV-002102,SUP-004,2025-07-26,387677.25,1
PAY-002103,INV-002103,SUP-004,2025-07-29,500322.34,2
PAY-002104,INV-002104,SUP-004,2025-07-29,522708.58,0
PAY-002105,INV-002105,SUP-004,2025-07-30,173863.82,-3
PAY-002106,INV-002106,SUP-005,2025-01-16,25748.55,-1
PAY-002107,INV-002107,SUP-005,2025-01-21,32935.69,-1
PAY-002108,INV-002108,SUP-005,2025-01-21,24095.14,0
PAY-002109,INV-002109,SUP-005,2025-01-22,21592.91,0
PAY-002110,INV-002110,SUP-005,2025-01-24,23741.43,-1
PAY-002111,INV-002111,SUP-005,2025-01-31,28949.04,1
PAY-002112,INV-002112,SUP-005,2025-02-06,19096.88,7
PAY-002113,INV-002113,SUP-005,2025-01-30,23254.13,-1
PAY-002114,INV-002114,SUP-005,2025-02-03,33399.09,0
PAY-002115,INV-002115,SUP-005,2025-02-04,20401.59,1
PAY-002116,INV-002116,SUP-005,2025-02-05,19740.86,0
PAY-002117,INV-002117,SUP-005,2025-02-06,21242.82,-1
PAY-002118,INV-002118,SUP-005,2025-02-10,31222.12,1
PAY-002119,INV-002119,SUP-005,2025-02-12,19237.17,0
PAY-002120,INV-002120,SUP-005,2025-02-23,18911.91,4
PAY-002121,INV-002121,SUP-005,2025-02-26,34378.82,8
PAY-002122,INV-002122,SUP-005,2025-02-18,21856.63,-3
PAY-002123,INV-002123,SUP-005,2025-02-21,17456.0,2
PAY-002124,INV-002124,SUP-005,2025-02-20,27913.95,-1
PAY-002125,INV-002125,SUP-005,2025-02-27,23532.82,2
PAY-002126,INV-002126,SUP-005,2025-03-03,22679.44,3
PAY-002127,INV-002127,SUP-005,2025-03-11,25410.43,10
PAY-002128,INV-002128,SUP-005,2025-03-02,32331.75,-1
PAY-002129,INV-002129,SUP-005,2025-03-11,21357.23,6
PAY-002130,INV-002130,SUP-005,2025-03-03,18257.22,-4
PAY-002131,INV-002131,SUP-005,2025-03-17,28924.84,8
PAY-002132,INV-002132,SUP-005,2025-03-15,25968.86,2
PAY-002133,INV-002133,SUP-005,2025-03-12,18993.38,0
PAY-002134,INV-002134,SUP-005,2025-03-13,17004.7,0
PAY-002135,INV-002135,SUP-005,2025-03-13,45057.85,-4
PAY-002136,INV-002136,SUP-005,2025-04-01,37797.63,13
PAY-002137,INV-002137,SUP-005,2025-03-19,31241.15,-1
PAY-002138,INV-002138,SUP-005,2025-03-20,38362.93,-1
PAY-002139,INV-002139,SUP-005,2025-03-24,39891.85,-1
PAY-002140,INV-002140,SUP-005,2025-03-30,28232.96,2
PAY-002141,INV-002141,SUP-005,2025-04-10,29261.4,9
PAY-002142,INV-002142,SUP-005,2025-03-31,53619.6,0
PAY-002143,INV-002143,SUP-005,2025-04-21,41893.75,21
PAY-002144,INV-002144,SUP-005,2025-04-01,33105.83,-1
PAY-002145,INV-002145,SUP-005,2025-04-23,47207.35,19
PAY-002146,INV-002146,SUP-005,2025-04-09,48118.16,2
PAY-002147,INV-002147,SUP-005,2025-04-09,36370.04,1
PAY-002148,INV-002148,SUP-005,2025-04-19,39719.51,9
PAY-002149,INV-002149,SUP-005,2025-04-13,56226.01,1
PAY-002150,INV-002150,SUP-005,2025-04-13,41252.6,-1
PAY-002151,INV-002151,SUP-005,2025-04-18,37602.19,0
PAY-002152,INV-002152,SUP-005,2025-04-18,29073.33,0
PAY-002153,INV-002153,SUP-005,2025-04-27,32820.47,4
PAY-002154,INV-002154,SUP-005,2025-04-22,14691.64,0
PAY-002155,INV-002155,SUP-005,2025-04-29,24466.63,2
PAY-002156,INV-002156,SUP-005,2025-05-01,35409.69,1
PAY-002157,INV-002157,SUP-005,2025-05-01,23305.39,0
PAY-002158,INV-002158,SUP-005,2025-05-01,19756.04,0
PAY-002159,INV-002159,SUP-005,2025-05-14,31746.62,8
PAY-002160,INV-002160,SUP-005,2025-05-09,19228.86,2
PAY-002161,INV-002161,SUP-005,2025-05-12,21820.12,2
PAY-002162,INV-002162,SUP-005,2025-05-22,28357.42,10
PAY-002163,INV-002163,SUP-005,2025-05-08,27614.95,-4
PAY-002164,INV-002164,SUP-005,2025-05-15,25359.37,1
PAY-002165,INV-002165,SUP-005,2025-05-18,30515.66,2
PAY-002166,INV-002166,SUP-005,2025-05-19,31398.22,-1
PAY-002167,INV-002167,SUP-005,2025-05-21,19146.68,-4
PAY-002168,INV-002168,SUP-005,2025-05-22,28303.4,0
PAY-002169,INV-002169,SUP-005,2025-05-24,32670.42,-1
PAY-002170,INV-002170,SUP-005,2025-05-28,21289.18,2
PAY-002171,INV-002171,SUP-005,2025-05-30,17540.33,1
PAY-002172,INV-002172,SUP-005,2025-05-31,21765.06,0
PAY-002173,INV-002173,SUP-005,2025-06-05,28204.42,2
PAY-002174,INV-002174,SUP-005,2025-06-07,20069.91,3
PAY-002175,INV-002175,SUP-005,2025-06-08,20960.86,1
PAY-002176,INV-002176,SUP-005,2025-06-08,26319.22,-1
PAY-002177,INV-002177,SUP-005,2025-06-13,25201.35,1
PAY-002178,INV-002178,SUP-005,2025-06-14,19978.49,1
PAY-002179,INV-002179,SUP-005,2025-06-20,28560.29,3
PAY-002180,INV-002180,SUP-005,2025-06-17,29912.86,0
PAY-002181,INV-002181,SUP-005,2025-06-23,18769.61,2
PAY-002182,INV-002182,SUP-005,2025-06-20,23215.61,-1
PAY-002183,INV-002183,SUP-005,2025-06-18,34133.28,-4
PAY-002184,INV-002184,SUP-005,2025-07-16,25192.12,21
PAY-002185,INV-002185,SUP-005,2025-07-18,21363.89,21
PAY-002186,INV-002186,SUP-005,2025-06-30,27512.52,1
PAY-002187,INV-002187,SUP-005,2025-06-28,30308.09,-1
PAY-002188,INV-002188,SUP-005,2025-07-06,17926.91,1
PAY-002189,INV-002189,SUP-005,2025-07-11,18073.51,6
PAY-002190,INV-002190,SUP-005,2025-07-07,25012.57,1
PAY-002191,INV-002191,SUP-005,2025-07-19,26207.49,9
PAY-002192,INV-002192,SUP-005,2025-07-11,21547.21,1
PAY-002193,INV-002193,SUP-005,2025-07-12,31970.09,-1
PAY-002194,INV-002194,SUP-005,2025-07-16,33419.58,2
PAY-002195,INV-002195,SUP-005,2025-07-16,10890.71,0
PAY-002196,INV-002196,SUP-011,2025-02-25,3319114.42,5
PAY-002197,INV-002197,SUP-011,2025-03-31,3414363.38,4
PAY-002198,INV-002198,SUP-011,2025-04-27,7022383.2,3
PAY-002199,INV-002199,SUP-011,2025-05-23,3472267.71,0
PAY-002200,INV-002200,SUP-011,2025-06-19,3351676.42,-1
PAY-002201,INV-002201,SUP-011,2025-07-21,3481413.52,-1
PAY-002202,INV-002202,SUP-012,2025-03-15,5411420.94,19
PAY-002203,INV-002203,SUP-012,2025-03-23,5573958.7,9
PAY-002204,INV-002204,SUP-012,2025-04-07,6087638.57,-1
PAY-002205,INV-002205,SUP-012,2025-04-25,9709617.73,1
PAY-002206,INV-002206,SUP-012,2025-05-20,6720578.44,-1
PAY-002207,INV-002207,SUP-012,2025-06-11,5754467.08,5
PAY-002208,INV-002208,SUP-012,2025-06-28,5407016.28,0
PAY-002209,INV-002209,SUP-012,2025-07-18,5170676.72,-1
PAY-002210,INV-002210,SUP-012,2025-08-12,3323660.79,2
PAY-002211,INV-002211,SUP-009,2025-02-04,3858291.82,-1
PAY-002212,INV-002212,SUP-009,2025-02-21,3703617.86,-1
PAY-002213,INV-002213,SUP-009,2025-03-07,3334733.39,2
PAY-002214,INV-002214,SUP-009,2025-03-17,3569080.9,-1
PAY-002215,INV-002215,SUP-009,2025-04-02,4566200.24,2
PAY-002216,INV-002216,SUP-009,2025-04-14,4567207.01,-1
PAY-002217,INV-002217,SUP-009,2025-05-02,4468136.86,3
PAY-002218,INV-002218,SUP-009,2025-06-02,4347364.92,20
PAY-002219,INV-002219,SUP-009,2025-06-03,4359757.51,7
PAY-002220,INV-002220,SUP-009,2025-06-16,4297378.28,0
PAY-002221,INV-002221,SUP-009,2025-07-02,3873240.86,9
PAY-002222,INV-002222,SUP-009,2025-07-10,4209577.02,2
PAY-002223,INV-002223,SUP-009,2025-07-21,3753461.32,-1
PAY-002224,INV-002224,SUP-009,2025-02-07,838984.49,0
PAY-002225,INV-002225,SUP-009,2025-02-27,972289.71,7
PAY-002226,INV-002226,SUP-009,2025-03-01,1033385.65,-3
PAY-002227,INV-002227,SUP-009,2025-03-19,1000542.89,1
PAY-002228,INV-002228,SUP-009,2025-04-04,1202268.2,2
PAY-002229,INV-002229,SUP-009,2025-04-16,1223856.4,1
PAY-002230,INV-002230,SUP-009,2025-04-28,1201370.8,-1
PAY-002231,INV-002231,SUP-009,2025-05-19,982547.65,2
PAY-002232,INV-002232,SUP-009,2025-05-31,1149381.5,2
PAY-002233,INV-002233,SUP-009,2025-06-09,1148443.16,-1
PAY-002234,INV-002234,SUP-009,2025-06-29,977448.06,5
PAY-002235,INV-002235,SUP-009,2025-07-08,993317.2,0
PAY-002236,INV-002236,SUP-009,2025-08-15,971059.37,22
PAY-002237,INV-002237,SUP-009,2025-02-10,1153795.97,5
PAY-002238,INV-002238,SUP-009,2025-02-19,1106992.88,1
PAY-002239,INV-002239,SUP-009,2025-03-04,973450.36,-2
PAY-002240,INV-002240,SUP-009,2025-03-19,1120521.55,0
PAY-002241,INV-002241,SUP-009,2025-04-06,1437914.6,4
PAY-002242,INV-002242,SUP-009,2025-04-23,1584669.88,8
PAY-002243,INV-002243,SUP-009,2025-05-05,1415531.51,5
PAY-002244,INV-002244,SUP-009,2025-05-18,1322665.29,4
PAY-002245,INV-002245,SUP-009,2025-05-29,1415036.48,1
PAY-002246,INV-002246,SUP-009,2025-06-15,1317504.23,6
PAY-002247,INV-002247,SUP-009,2025-06-27,1261202.22,1
PAY-002248,INV-002248,SUP-009,2025-07-10,1178912.51,1
PAY-002249,INV-002249,SUP-009,2025-07-28,1245902.07,7
PAY-002250,INV-002250,SUP-008,2025-03-17,10149258.13,7
PAY-002251,INV-002251,SUP-008,2025-04-10,10686601.3,2
PAY-002252,INV-002252,SUP-008,2025-05-11,21389249.68,2
PAY-002253,INV-002253,SUP-008,2025-06-11,12512876.45,4
PAY-002254,INV-002254,SUP-008,2025-07-09,12395805.75,0
PAY-002255,INV-002255,SUP-008,2025-08-09,10997190.95,2
PAY-002256,INV-002256,SUP-008,2025-09-16,270488.8,9
PAY-002257,INV-002257,SUP-008,2025-03-09,3012290.04,-1
PAY-002258,INV-002258,SUP-008,2025-04-11,3255051.55,1
PAY-002259,INV-002259,SUP-008,2025-05-06,3828301.98,-2
PAY-002260,INV-002260,SUP-008,2025-06-07,2894717.64,0
PAY-002261,INV-002261,SUP-008,2025-07-12,3166026.81,2
PAY-002262,INV-002262,SUP-008,2025-08-10,2928345.49,2
PAY-002263,INV-002263,SUP-008,2025-09-02,73026.54,-3
PAY-002264,INV-002264,SUP-008,2025-03-13,7029248.03,2
PAY-002265,INV-002265,SUP-008,2025-04-07,6542870.38,-1
PAY-002266,INV-002266,SUP-008,2025-05-09,9391951.16,-1
PAY-002267,INV-002267,SUP-008,2025-06-08,7029727.99,0
PAY-002268,INV-002268,SUP-008,2025-07-09,7388911.2,1
PAY-002269,INV-002269,SUP-008,2025-08-09,6849762.73,1
PAY-002270,INV-002270,SUP-008,2025-09-13,189564.38,7
PAY-002271,INV-002271,SUP-008,2025-03-08,6220129.81,-3
PAY-002272,INV-002272,SUP-008,2025-04-08,6148820.29,-1
PAY-002273,INV-002273,SUP-008,2025-05-13,8698226.68,3
PAY-002274,INV-002274,SUP-008,2025-06-14,7217319.79,5
PAY-002275,INV-002275,SUP-008,2025-07-11,7669787.64,2
PAY-002276,INV-002276,SUP-008,2025-08-08,7538731.93,0
PAY-002277,INV-002277,SUP-008,2025-09-08,206644.97,1
PAY-002278,INV-002278,SUP-008,2025-03-11,1525407.12,1
PAY-002279,INV-002279,SUP-008,2025-04-08,1972831.54,0
PAY-002280,INV-002280,SUP-008,2025-05-09,2672919.44,1
PAY-002281,INV-002281,SUP-008,2025-06-09,2276420.3,2
PAY-002282,INV-002282,SUP-008,2025-07-05,2312874.36,-3
PAY-002283,INV-002283,SUP-008,2025-08-14,2371744.52,7
PAY-002284,INV-002284,SUP-008,2025-09-04,60287.43,-3
PAY-002285,INV-002285,SUP-008,2025-03-18,782119.86,8
PAY-002286,INV-002286,SUP-008,2025-04-11,794879.39,3
PAY-002287,INV-002287,SUP-008,2025-05-11,929627.46,1
PAY-002288,INV-002288,SUP-008,2025-06-11,907154.16,2
PAY-002289,INV-002289,SUP-008,2025-07-08,731844.22,1
PAY-002290,INV-002290,SUP-008,2025-08-09,778895.44,2
PAY-002291,INV-002291,SUP-008,2025-09-05,19558.78,-1
